index,nonpolar_mpid,polar_mpid,formula,split,nonpolar_split,polar_split,ref_sp_raw_x,pred_sp_raw_x,ref_sp_folded_x,pred_sp_folded_x,ref_sp_raw_y,pred_sp_raw_y,ref_sp_folded_y,pred_sp_folded_y,ref_sp_raw_z,pred_sp_raw_z,ref_sp_folded_z,pred_sp_folded_z,ref_sp_folded_norm,pred_sp_folded_norm
10,mp-625821,mp-625871,Sr4H16O24,train,train,train,-9.777349506198947,-9.659209584982378,-9.777349506198945,-9.659209584982378,3.618034151921878e-05,2.686649214539539e-14,3.6180341519218785e-05,2.686649214539539e-14,-2.8192115567075295,-2.8891058967891423,-2.8192115567075295,-2.8891058967891423,10.17568263897568,10.082026715372125
11,mp-771046,mp-776410,Mg8N16O48,train,train,train,-3.972326366984717e-13,-8.806531316100487e-15,-3.972326367903204e-13,-8.806531316100484e-15,1.8524066626321936e-05,-7.296059207715065e-08,1.8524066626321936e-05,-7.296059207715065e-08,0.7350026798511833,0.7148687739062383,0.7350026798511833,0.7148687739062383,0.7350026800846117,0.7148687739062419
12,mp-32777,mp-32662,W6O18,train,train,train,0.0009552262647664212,-1.7541662283225868e-14,0.0009552262647664211,-1.7541662283225868e-14,0.0006371318081562386,-3.555274997119688e-14,0.0006371318081562385,-3.555274997119688e-14,-21.032268899578003,-21.046183122243022,-21.032268899578003,-21.046183122243022,21.03226893092018,21.046183122243022
13,mp-765966,mp-765122,Li4V4F24,train,train,train,0.0,5.440626743156787e-14,0.0,5.440626743156787e-14,4.701875802664748e-13,-6.2105195353833705e-15,4.701875802664748e-13,-6.210519537476933e-15,-1.269466544340647,-1.3040859066878598,-1.269466544340647,-1.3040859066878598,1.269466544340647,1.3040859066878598
14,mp-13178,mp-661,Al2N2,valid,test,valid,-0.008247711898985823,-2.922685208374971e-14,-0.008247711898985823,-2.922685208374971e-14,-0.007402691952657947,-1.111005986913156e-13,-0.007402691952657947,-1.111005986913156e-13,133.00769591055547,133.26357298906103,133.00769591055547,133.26357298906103,133.00769637227538,133.26357298906103
15,mp-723540,mp-696998,Bi2K12Cl16F8H6,train,train,train,-3.8473260612752103e-13,2.5860275299232382e-11,-3.8473260612752103e-13,2.5860275299232372e-11,0.0,-1.293155221020821e-11,-7.89934068638246e-29,-1.293155221020821e-11,-0.07480512695101069,-0.062177273592003826,-0.07480512695101069,-0.06217727359200383,0.07480512695101069,0.06217727359200383
16,mp-560098,mp-230,O16Sb8,train,train,train,-1.943609797710932e-13,2.97889339014151e-14,-1.9436097977109323e-13,2.97889339014151e-14,6.870745698680878e-13,-1.67172457440199e-13,6.870745698680878e-13,-1.67172457440199e-13,-4.578305344874218,-4.533126102962964,-4.578305344874218,-4.533126102962963,4.578305344874218,4.533126102962963
17,mp-31939,mp-766735,Li4Mn4O16P4,valid,test,valid,-0.00015510088025202598,-1.0387824982221753e-13,-0.000155100880252026,-1.0387824982221753e-13,5.1700293504540824e-05,-2.6067753564584472e-14,5.1700293504540824e-05,-2.606775356458447e-14,5.334982773858297,5.2804857401081895,5.334982773858297,5.2804857401081895,5.334982776363384,5.2804857401081895
18,mp-10948,mp-554089,O8Si4,train,train,train,-3.190030730087208e-13,-7.68712315085564e-15,-3.1900298057088225e-13,-7.687123150855637e-15,0.0,-2.5041990711583562e-14,0.0,-2.504199071158356e-14,-89.92783660693627,-89.86626656871462,-89.92783660693627,-89.86626656871464,89.92783660693627,89.86626656871464
19,mp-19138,mp-19241,Ba2Ni2O6,train,train,train,0.00010019917816557312,3.663990633011745e-15,0.00010019917816557312,3.663990633011745e-15,-0.00027046575644069004,-1.6558244280527222e-14,-0.00027046575644069004,-1.6558244280527222e-14,-3.7300560859787444,-3.7070049566957053,-3.7300560859787444,-3.7070049566957053,3.730056097130266,3.7070049566957053
20,mp-653454,mp-618177,K8Zn4Cl16,train,valid,train,-7.239636160995649e-13,2.905236152532793e-14,-7.239636172534141e-13,2.9052361515234394e-14,1.3578711398874656e-12,4.8578567037335795e-15,1.3578711393265586e-12,4.8578567037335795e-15,-2.2306732805132294,-2.2043534171861756,-2.2306732805132294,-2.2043534171861756,2.2306732805132294,2.2043534171861756
21,mp-19703,mp-566511,Ba8Cr4O16,train,train,train,9.633473341834516e-05,1.6533780118504494e-14,9.633473341834516e-05,1.6533780118504504e-14,-3.2111578035028376e-05,5.815605979981593e-14,-3.2111578035028376e-05,5.815605979981593e-14,2.7021511453515727,2.6911903743540124,2.7021511453515727,2.6911903743540124,2.702151147259596,2.6911903743540124
22,mp-23891,mp-626000,Na2H2O2,train,train,train,-0.0002486527868514795,-8.236190437034158e-14,-0.00024865278685147957,-8.236190437034158e-14,10.70457763488585,10.803175492826048,10.704577634885847,10.803175492826048,-0.00030687067568401026,-5.364086089587489e-14,-0.00030687067568401026,-5.364086089587489e-14,10.704577642172348,10.803175492826048
23,mp-625148,mp-625175,Cl4H12O20,train,train,train,5.433712833494041e-13,-5.841849220076174e-14,5.43371283349404e-13,-5.841849220076174e-14,4.236502954182743e-13,6.238920296134998e-14,4.236502954182743e-13,6.238920296134997e-14,5.234242859684046,5.146422421636375,5.234242859684046,5.146422421636374,5.234242859684046,5.146422421636374
24,mp-23876,mp-24468,H32N8O16S4,train,train,train,3.4779884094572053e-13,1.0371115178933576e-14,3.4779884094572053e-13,1.037111517893358e-14,-9.13808854119685e-13,3.274230564913561e-14,-9.13808854119685e-13,3.274230564913561e-14,-0.0017976311300179515,-0.0003458011590952946,-0.0017976311300179303,-0.0003458011590954033,0.0017976311300179303,0.0003458011590954033
25,mp-779986,mp-779941,Cr4O12,train,train,train,0.0,4.4867605098693704e-14,0.0,4.486760509869371e-14,2.349830977520012e-13,-1.940743983574975e-15,2.349830977520012e-13,-1.9407439835749797e-15,-0.37053145592128117,-0.32758494888927814,-0.37053145592128117,-0.3275849488892782,0.37053145592128117,0.3275849488892782
26,mp-558238,mp-27925,Er16K8F56,train,train,train,-1.2907134319624847e-05,2.930216033142982e-14,-1.2907134319624847e-05,2.930216033142982e-14,2.5839139611985175e-05,-6.9217217370066835e-15,2.5839139611985185e-05,-6.9217217370066835e-15,-1.5272754891465237,-1.5327997876808734,-1.527275489146524,-1.5327997876808734,1.5272754894196428,1.5327997876808734
27,mp-19727,mp-619032,Pb4C4N8,train,train,train,0.005199489999821463,-2.843679035233116e-14,0.005199489999821463,-2.843679035233116e-14,-1.041034003339282e-12,-9.184026038457394e-14,-1.0410340033392822e-12,-9.184026038457394e-14,10.54311170114484,10.518741742404751,10.54311170114484,10.518741742404751,10.543112983247097,10.518741742404751
28,mp-561102,mp-556892,Bi4In4O12,test,train,test,0.0008807680109594048,-2.3193288318601263e-07,0.0008807680109594048,-2.3193288318601263e-07,0.00022019200242271274,3.595090830197636e-08,0.00022019200242271274,3.595090830197636e-08,64.74323865499969,64.68187491700907,64.74323865499969,64.68187491700907,64.74323866136511,64.68187491700907
29,mp-868359,mp-761551,Li4Mn4O16P4,train,valid,train,5.015607435894925e-05,3.0955122191737652e-06,5.0156074358949274e-05,3.0955122191737652e-06,-0.0010031214920670172,3.4087876156944275e-14,-0.0010031214920670172,3.4087876156944275e-14,-23.169574554193826,-23.267790470477376,-23.169574554193826,-23.267790470477376,23.169574575963072,23.267790470477582
30,mp-868359,mp-766735,Li4Mn4O16P4,train,test,train,0.00010351176132685596,2.18964870007502e-15,0.00010351176132685597,2.1896487000750177e-15,0.0002070235255993677,2.4886881859349995e-15,0.0002070235255993677,2.4886881859349995e-15,5.323780451601127,5.26806412107874,5.323780451601127,5.268064121078739,5.323780456632648,5.268064121078739
31,mp-777588,mp-777471,Fe4Li8F16,train,train,train,-0.0007210723776190462,1.2420421691350784e-14,-0.0007210723776190462,1.2420421691350784e-14,1.4102731701325815e-12,3.8362421361381434e-14,1.4102731701325817e-12,3.8362421384407274e-14,57.16981833883429,57.19175912258644,57.16981833883429,57.19175912258644,57.169818343381664,57.19175912258644
32,mp-767620,mp-767103,Li4V4O16Si4,train,train,train,0.0,1.186313735150329e-14,5.757806123249151e-21,1.1863137351503311e-14,8.872122579566493e-05,-8.37947082768278e-14,8.872122579566486e-05,-8.37947082768278e-14,-1.6973644967870398,-1.7208226868002003,-1.6973644967870398,-1.7208226868002003,1.6973644991057686,1.7208226868002003
33,mp-761401,mp-761399,Cr4Li4O16P4,train,valid,train,-9.954761211307947e-13,1.665110460882915e-13,-9.9547612853097e-13,1.665110460882915e-13,4.411634112734643e-05,9.072523938252293e-14,4.411634112734643e-05,9.072523938252293e-14,-38.15451548179942,-38.089140534609584,-38.15451548179942,-38.089140534609584,38.15451548182493,38.089140534609584
34,mp-765913,mp-766763,Fe4Li4O16P4,train,test,train,0.00017443139705809412,-1.4243873062001657e-14,0.00017443139705809412,-1.4243873062001657e-14,4.360784868353763e-05,3.7615224087089243e-16,4.360784868353762e-05,3.7615224087089243e-16,-25.220578909582013,-25.135282546325424,-25.220578909582013,-25.135282546325424,25.22057891022292,25.135282546325424
35,mp-765871,mp-780646,Li4Mn4O16P4,train,train,train,-4.777265478693655e-05,-4.672433256756339e-14,-4.777265478693655e-05,-4.672433256756339e-14,4.777265290430866e-05,-9.570653519213283e-15,4.7772652904308644e-05,-9.570653519213283e-15,-13.017094726918302,-12.896639262467033,-13.017094726918303,-12.89663926246703,13.01709472709363,12.89663926246703
36,mp-733653,mp-24603,Al8Ca4H16O40Si8,train,train,train,2.59863604582635e-12,-1.7063696879760922e-15,2.5986360458263504e-12,-1.7063696889691972e-15,0.0,-2.8249366857554955e-13,1.579868137276492e-28,-2.8249366857433175e-13,-4.198842812960206,-4.194934214313283,-4.198842812960207,-4.194934214313283,4.198842812960207,4.194934214313283
37,mp-644506,mp-699136,Al4Na4C4H8O20,test,train,test,1.2760438308908958e-12,3.297863474840241e-14,1.276043830890896e-12,3.297863474840241e-14,1.7854035008255812e-12,-2.777112228724496e-14,1.7854035008255812e-12,-2.777112228724497e-14,-0.7596517521255409,-0.7503221852997806,-0.7596517521255409,-0.7503221852997806,0.7596517521255409,0.7503221852997806
38,mp-7905,mp-554089,O8Si4,valid,train,valid,1.595015365043604e-13,-1.529567795267019e-14,1.595015326947035e-13,-1.52956779526702e-14,2.209271864631762e-13,-5.763117607723212e-15,2.2092719315161676e-13,-5.763117607723212e-15,89.04400638706974,89.10561823541131,89.04400638706974,89.1056182354113,89.04400638706974,89.1056182354113
39,mp-765871,mp-867520,Li4Mn4O16P4,train,valid,train,4.271882815575936e-05,3.0287889366140436e-15,4.2718828155759376e-05,3.0287889366140436e-15,1.1138570087263467e-12,3.701301034932329e-14,1.1138570063772896e-12,3.701301034932329e-14,-24.597299861587064,-24.51230107210808,-24.597299861587064,-24.51230107210808,24.59729986162416,24.51230107210808
40,mp-36216,mp-32669,Ag8S4,train,train,train,-6.216410569518926e-05,-1.0621568175977739e-15,-6.216410569518926e-05,-1.0621568175977739e-15,0.0003108205281873695,-1.9094211936854515e-12,0.00031082052818736956,-1.9094211936854515e-12,0.3976053907185645,0.4251398283600835,0.3976053907185646,0.4251398283600836,0.39760551706715436,0.4251398283600836
41,mp-12286,mp-13664,Sr8Ta8O28,train,train,train,-0.00010094870799565186,1.84642618458173e-16,-0.00010094870799565185,1.84642618458173e-16,-3.966039663653825e-12,1.3919340515661637e-14,-3.966039663653825e-12,1.3919340515661637e-14,2.9891032268702062,2.9946034682191924,2.9891032268702062,2.9946034682191924,2.9891032285748382,2.9946034682191924
42,mp-21283,mp-21521,Cs8Pb4O12,test,train,test,0.0,-1.07622048854725e-16,2.2622499177004007e-21,-1.0762204885472469e-16,5.614072854277567e-05,1.7165756162541653e-07,5.614072854277569e-05,1.7165756162541653e-07,7.218217481091107,7.2109960471653025,7.218217481091107,7.2109960471653025,7.218217481309428,7.210996047165304
43,mp-32791,mp-32669,Ag8S4,train,train,train,-0.00036842112878059775,1.3158215817028238e-15,-0.00036842112878059775,1.3158215817028238e-15,-0.0004823693859486676,-1.419542635675202e-12,-0.00048236938594866795,-1.419542635675202e-12,-48.8741438713209,-46.87560990467931,-48.8741438713209,-46.87560990467931,48.87414387508991,46.87560990467931
44,mp-568392,mp-568386,Ag80Br24Te32,train,train,train,-4.592382283242566e-06,-3.235777642438799e-14,-4.592382283242567e-06,-3.235777642353834e-14,-4.592376428192212e-06,-4.6174765281714465e-15,-4.592376428192212e-06,-4.6174765281714465e-15,-3.8627579897329203,-3.8793787314421797,-3.8627579897329203,-3.8793787314421797,3.86275798973838,3.8793787314421797
45,mp-634105,mp-632229,Br4H4,train,test,train,0.000367923149361626,6.510575260677923e-17,0.000367923149361626,6.510575260677923e-17,0.0032377237138326454,6.034331490547811e-15,0.0032377237138326454,6.034331490547811e-15,-72.51796231712734,-71.91487559804189,-72.51796231712734,-71.91487559804189,72.51796239033833,71.91487559804189
46,mvc-14740,mvc-3460,Y6O18Sb6,train,train,train,0.00019404432872591198,7.284806516452473e-13,0.00019404432872591198,7.284806516452473e-13,-0.00015786391625255004,-1.263996839386413e-13,-0.00015786391625255004,-1.2639968393864127e-13,7.52254490076925,29.222365945669498,7.52254490076925,29.222365945669498,7.522544904928362,29.222365945669498
47,mp-2175,mp-558134,Tl4F4,train,test,train,-0.0006840836184361206,4.266902937193763e-16,-0.0006840836184361206,4.2669029371937394e-16,8.551045197362087e-05,3.6940583864189907e-16,8.551045197362086e-05,3.6940583864189907e-16,6.371883203932728,6.376920521245798,6.371883203932728,6.376920521245798,6.371883241228016,6.376920521245798
48,mp-545760,mp-551176,Rb8C2O8,train,valid,train,5.0160852040828165e-05,-5.4896881740534495e-15,5.0160852040828165e-05,-5.4896881740534495e-15,14.604929954260477,14.570834535696374,14.604929954260477,14.570834535696374,-0.0004177706648697081,1.2046711459180596e-14,-0.0004177706648697081,1.2046711459180596e-14,14.604929960321734,14.570834535696374
49,mp-626414,mp-626435,Al4H12O12,train,train,train,0.02051981385279092,0.0005877733952785224,0.02051981385279092,0.0005877733952785229,0.011301673775288238,0.08080055621763861,0.01130167377528824,0.08080055621763861,0.11123400201306487,0.07830823066160553,0.11123400201306487,0.07830823066160553,0.11367406825885465,0.11252223936624792
50,mp-625447,mp-625452,Pr2H6O6,train,train,train,0.15567995439022986,0.17490501543186204,0.15567995439022986,0.17490501543186202,-1.521224476276211e-13,4.079091791275284e-16,-1.521224476276211e-13,4.079091791275284e-16,0.034081824839948247,0.02527537783864149,0.03408182483994825,0.02527537783864149,0.1593669319004572,0.17672184117450218
51,mp-690733,mp-625445,H8O16S4,train,train,train,51.4709376409257,51.46382320167451,51.4709376409257,51.46382320167451,-4.7910331728103564e-05,3.501117517221626e-14,-4.7910331728103564e-05,3.501117517221626e-14,1.453342215349809,1.5509305405184246,1.453342215349809,1.5509305405184244,51.49145196276053,51.48718757200401
52,mp-555729,mp-600236,Cu8C24H40N16S12,train,train,train,7.442338891956812e-06,-5.4413332272077536e-08,7.442338891956812e-06,-5.4413332272077556e-08,0.016473259204833137,0.022397162577715898,0.016473259204833137,0.022397162577715898,5.522193233818259e-13,4.027022189575302e-08,5.522193233818258e-13,4.027022189575302e-08,0.016473260885994243,0.022397162577818198
53,mp-3828,mp-4202,Al16Ba8O32,valid,train,valid,5.599876410307173e-13,4.614578092806954e-12,5.599876410307173e-13,4.6145780928069525e-12,-5.599876238359911e-13,1.2657406687988905e-11,-5.599876238359911e-13,1.2657406687988905e-11,0.3176415351160401,0.3309541074301785,0.31764153511604004,0.33095410743017845,0.31764153511604004,0.33095410743017845
54,mp-625513,mp-625526,H4O8Te2,train,train,train,0.28027767771336326,0.3134969004945281,0.28027767771336326,0.3134969004945281,-0.0001105962535561934,3.9394146181201257e-14,-0.0001105962535561934,3.9394146181201257e-14,-21.84097283552955,-21.84567474362259,-21.84097283552955,-21.84567474362259,21.842771115204123,21.84792405037077
55,mp-561388,mp-24942,Bi3Fe3O9,train,train,train,0.052564133517390026,0.0004267746169340702,0.052564133517390026,0.0004267746169340702,-0.0520875359876147,-0.00013911369756459648,-0.0520875359876147,-0.00013911369756459648,-124.5253535889267,-95.90772962775878,-124.5253535889267,-95.9077296277588,124.5253755768147,95.90772962880924
56,mp-605824,mp-562815,Cs12C3O12,train,train,train,0.012697586735336953,3.183620530040887e-05,0.012697586735336953,3.183620530040887e-05,-0.013124509665216754,-1.740371807393213e-05,-0.013124509665216754,-1.740371807393213e-05,-1.694739547769397,-1.5656610866345768,-1.694739547769397,-1.5656610866345768,1.6948379321446856,1.565661087054985
57,mp-27773,mp-625256,H20I4O24,train,valid,train,-0.3742763859767307,-0.3790173091904848,-0.3742763859767307,-0.3790173091904848,0.0,1.3072703363735863e-06,0.0,1.3072703363735866e-06,-0.2376793579160598,-0.16233749527448035,-0.2376793579160598,-0.16233749527448035,0.4433669927714434,0.41231975824558353
58,mp-705495,mp-560899,Ca4B12H20O32,test,train,test,9.736097274551912e-13,7.585874735797194e-15,9.736097274551914e-13,7.585874735797195e-15,-0.6164959473584174,-0.7527450949570105,-0.6164959473584174,-0.7527450949570105,-6.992266422067136e-13,4.45774790101681e-14,-6.992266422067136e-13,4.45774790101681e-14,0.6164959473584174,0.7527450949570105
59,mp-545379,mp-556892,Bi4In4O12,train,valid,train,0.0008807680107231736,-2.3193290245657032e-07,0.0008807680107231736,-2.3193290245657032e-07,0.00022019200219931353,3.595079755883416e-08,0.00022019200219931353,3.595079755883416e-08,64.7430067854333,64.68187459234626,64.74300678543328,64.68187459234626,64.74300679179873,64.68187459234626
60,mp-626449,mp-626450,H12O16P4,train,train,train,-3.401291182552836,-3.4124241983470727,-3.401291182552836,-3.4124241983470727,-5.211610149502347e-13,2.58063603823269e-15,-5.211610149502347e-13,2.58063603823269e-15,-2.5509589502353625,-2.500559562483288,-2.5509589502353625,-2.500559562483288,4.251608316190189,4.2305362585600506
61,mp-29764,mp-677103,Rb4F8H4,train,train,train,0.0,1.0424564239745973e-13,0.0,1.0424564239745973e-13,-6.057537331241251e-05,-2.3220327620321e-14,-6.05753733124125e-05,-2.3220327620321018e-14,1.550994260746456,1.5133072035984343,1.5509942607464562,1.5133072035984343,1.550994261929367,1.5133072035984343
62,mp-551736,mp-545630,K12C3O12,valid,train,valid,0.017225503518266103,0.00030117883655418246,0.017225503518266103,0.00030117883655418246,-0.015333945347224936,-0.0001169152980496331,-0.015333945347224936,-0.0001169152980496331,-14.589177033647776,-14.513024336054594,-14.589177033647776,-14.513024336054594,14.589195261115915,14.5130243396506
63,mp-763372,mp-763531,Li4W8O48P12,train,train,train,-0.00017663777141500067,-7.038218314062684e-15,-0.00017663777141500067,-7.038218314062689e-15,-5.060376038959745,-4.9918363867011015,-5.060376038959745,-4.9918363867011015,5.96273158375099e-05,-1.6936526563383152e-14,5.96273158375099e-05,-1.6936526563383152e-14,5.060376042393909,4.9918363867011015
64,mp-546320,mp-550314,Rb12C3O12,test,train,test,0.004750482671068646,0.0003380453355437141,0.004750482671068646,0.0003380453355437141,-0.004649118034128695,-0.00019505611628247186,-0.004649118034128695,-0.00019505611628247186,-0.5984995335269703,-0.5641866718076173,-0.5984995335269704,-0.5641866718076173,0.598536442512989,0.5641868067997455
65,mp-7087,mp-555235,O16Si8,train,train,train,0.021609133973318557,0.024827661219223335,0.021609133973318557,0.024827661219223335,-4.167645371655911e-05,-1.3478828905031935e-14,-4.167645371655911e-05,-1.3478828905031935e-14,-0.06398796791146878,-0.08164560454415275,-0.0639879679114688,-0.08164560454415275,0.06753825912357221,0.08533708164096486
66,mp-568986,mp-27181,Au4K4Cl16,train,test,train,-0.21895072133595275,-0.20389378954617482,-0.21895072133595275,-0.20389378954617482,4.019599207470269e-13,-3.876269934192389e-14,4.019599207470269e-13,-3.876269934192389e-14,0.14271563422399425,0.14449918675569426,0.14271563422399425,0.14449918675569423,0.26135640536533816,0.24990536686625364
67,mp-540020,mp-762896,Fe16Li4O48P12,train,train,train,-4.911714852980622,-4.834664884682293,-4.911714852980623,-4.834664884682292,1.7209439705071294e-05,-1.9388364194685587e-14,1.7209439705071294e-05,-1.9388364194685587e-14,-17.760692645671316,-17.83852817891796,-17.760692645671316,-17.83852817891796,18.427347775827368,18.48207434616662
68,mp-558226,mp-557082,H24O12,train,train,train,0.0,2.3139787204868988e-15,0.0,2.3139787204869138e-15,-13.473414586149497,-13.489225862912875,-13.473414586149497,-13.489225862912875,-7.007459974162013e-13,-9.695469941003484e-15,-7.007459974162013e-13,-9.695469941003484e-15,13.473414586149497,13.489225862912875
69,mp-551886,mp-552623,Na12C3O12,train,valid,train,-0.001050325485965415,-0.000228019638039715,-0.001050325485965415,-0.000228019638039715,0.000830256192989294,0.00013107052572455734,0.000830256192989294,0.00013107052572455734,-3.5549346204878916,-3.4500050307637187,-3.554934620487891,-3.4500050307637196,3.5549348726034853,3.450005040788696
70,mp-766952,mp-764895,Li2V2F8,train,valid,train,-0.00011565055576560816,1.9942441119821434e-14,-0.00011565055576560816,1.9942441119821434e-14,47.7543522478692,19.213196999448545,47.75435224786919,19.213196999448545,0.00036214573207538737,1.4377505830222286e-14,0.00036214573207538737,1.4377505830222286e-14,47.7543522493824,19.213196999448545
71,mp-626605,mp-626587,Al8H24O24,train,train,train,-0.07996887530536737,-0.08896570618505678,-0.07996887530536737,-0.08896570618505678,-3.53628218459922e-05,-2.9623638313469668e-05,-3.53628218459922e-05,-2.9623638313469668e-05,8.107915850068292,8.141584773016714,8.107915850068292,8.141584773016714,8.108310209535446,8.142070836953716
72,mp-625541,mp-625789,Sn24H16O32,train,valid,train,1.4577477222272002,1.453340548520182,1.4577477222272002,1.453340548520182,0.0014281073679573673,-6.210633300101888e-05,0.0014281073679573673,-6.210633300101888e-05,-0.584428919749339,-0.5822367892156532,-0.5844289197493391,-0.5822367892156531,1.570537367714829,1.5656303626802506
73,mp-554355,mp-560030,Ca2F4,train,valid,train,-0.0009144860584510057,-9.282284453856113e-17,-0.0009144860584510057,-9.282284453856113e-17,-0.0007315888468931372,9.449335599465865e-15,-0.0007315888468931372,9.449335599465867e-15,16.50766564894777,16.010951405407983,16.50766564894777,16.01095140540798,16.50766569048929,16.01095140540798
74,mp-2998,mp-5986,BaTiO3,train,train,train,-0.005698587456928293,2.3809196041857134e-15,-0.005698587456928293,2.3809196041857134e-15,-0.0040836872636345785,1.611653080055466e-15,-0.0040836872636345785,1.611653080055466e-15,45.90206709541676,45.89121849974038,45.902067095416754,45.89121849974038,45.902067630800055,45.89121849974038
75,mp-7648,mp-555891,O8Si4,train,train,train,9.327221504525477e-05,3.441646191623912e-14,9.327221504525478e-05,3.441646191623912e-14,0.03637365846720436,0.023358417090699322,0.03637365846720437,0.023358417090699326,4.4486059853741186e-05,2.4342578206135246e-14,4.448605985374121e-05,2.4342578206135246e-14,0.03637380525879096,0.023358417090699326
76,mp-551886,mp-552941,Na12C3O12,train,train,train,0.053518600729052644,0.00011914838818354778,0.053518600729052644,0.00011914838818354778,-0.05450846409913834,-7.430629677687103e-05,-0.05450846409913834,-7.430629677687103e-05,56.23391552974898,56.41397510207,56.23391552974898,56.41397510207,56.23396741490169,56.413975102244756
77,mp-558351,mp-557881,O48Si24,train,train,train,-0.007063372930150884,-0.0019731018852723278,-0.007063372930150884,-0.0019731018852723278,-2.000023148537221e-12,2.131476294804455e-15,-2.000023148537221e-12,2.1314762948044492e-15,0.013442321214552078,0.01722617675089572,0.013442321214552076,0.017226176750895716,0.015185099169435315,0.01733880897013302
78,mp-551886,mp-645295,Na8C2O8,train,train,train,-8.547130775977273,-8.502069027203365,-8.547130775977275,-8.502069027203364,-3.515329041935361e-13,-5.94407810761785e-14,-3.515329041935361e-13,-5.944078107617847e-14,-10.170934401338727,-10.21919330958352,-10.170934401338727,-10.21919330958352,13.285381104732881,13.293498021287224
